courseCode,sectionCode,classNumber,modeOfInstruction,title,satisfies,units,type,days,times,instructor,location,dates,openSeats,notes
"COMM 41","81","45631","Fully Online","Critical Decision Making","GE: 1B",3.0,"SEM","TBA","TBA","Kathy Werking","ONLINE","08/19/26-12/07/26",25,"FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti"
"COMM 45","01","45697","In Person","Media and Culture","GE: 1B",3.0,"LEC","TR","01:30PM-02:45PM","Nancy Park","HGH219","08/19/26-12/07/26",16,""
"COMM 45","80","49115","Fully Online","Media and Culture","GE: 1B",3.0,"LEC","TBA","TBA","Kathy Werking","ONLINE","08/19/26-12/07/26",23,"FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti"
"COMM 45","81","49117","Fully Online","Media and Culture","GE: 1B",3.0,"LEC","TBA","TBA","Jennifer Morrison","ONLINE","08/19/26-12/07/26",21,"FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti"
"COMM 45","82","49119","Fully Online","Media and Culture","GE: 1B",3.0,"LEC","TBA","TBA","Gina Firenzi","ONLINE","08/19/26-12/07/26",18,"FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti"
"COMM 45","83","49121","Fully Online","Media and Culture","GE: 1B",3.0,"LEC","TBA","TBA","Kathy Werking","ONLINE","08/19/26-12/07/26",23,"FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti"
"COMM 74","01","45701","In Person","Intercultural Communication and Critical Thinking","GE: 1B",3.0,"LEC","MW","10:30AM-11:45AM","Leigh Via","BBC120","08/19/26-12/07/26",23,""
"COMM 74","02","49123","In Person","Intercultural Communication and Critical Thinking","GE: 1B",3.0,"LEC","MW","01:30PM-02:45PM","Kendall Ward","HGH219","08/19/26-12/07/26",24,""
"COMM 80","80","49394","Fully Online","Communication Workshop","",1.0,"LAB","TBA","TBA","Roxanne Cnudde","ONLINE","08/19/26-12/07/26",19,"FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti"
"COMM 80","81","49395","Fully Online","Communication Workshop","",1.0,"LAB","TBA","TBA","Roxanne Cnudde","ONLINE","08/19/26-12/07/26",20,"FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti"
"COMM 80","82","49397","Fully Online","Communication Workshop","",1.0,"LAB","TBA","TBA","Sarah Mcgaffey","ONLINE","08/19/26-12/07/26",20,"FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti"
"COMM 80","83","49400","Fully Online","Communication Workshop","",1.0,"LAB","TBA","TBA","David Ramos","ONLINE","08/19/26-12/07/26",20,"FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti"
"COMM 80","84","49399","Fully Online","Communication Workshop","",1.0,"LAB","TBA","TBA","Sarah Mcgaffey","ONLINE","08/19/26-12/07/26",20,"FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti"
"COMM 80","85","49401","Fully Online","Communication Workshop","",1.0,"LAB","TBA","TBA","David Ramos","ONLINE","08/19/26-12/07/26",20,"FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti"
"COMM 91J","80","48652","Fully Online","Judge Training","",1.0,"ACT","TBA","TBA","Tina Lim","ONLINE","08/19/26-12/07/26",43,"FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti"
"COMM 100W","02","48921","Hybrid","Writing Workshop: Writing for Influence","WID",3.0,"SEM","T | TBA","T | 12:00PM-01:15PM | TBA | TBA","Joseph Biagini /","HGH231 | HYBRID","08/19/26-12/07/26",25,"HYBRID - 2 Meeting Patterns: (1) designated In Person with day/time meetings; and (2) NO designated online day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti"
"COMM 100W","03","48923","In Person","Writing Workshop: Writing for Influence","WID",3.0,"SEM","TR","12:00PM-01:15PM","Leif Rogers","BBC122","08/19/26-12/07/26",23,""
"COMM 100W","04","48924","In Person","Writing Workshop: Writing for Influence","WID",3.0,"SEM","TR","01:30PM-02:45PM","Leif Rogers","HGH231","08/19/26-12/07/26",24,""
"COMM 100W","05","48926","In Person","Writing Workshop: Writing for Influence","WID",3.0,"SEM","TR","03:00PM-04:15PM","Leif Rogers","HGH231","08/19/26-12/07/26",24,""
"COMM 100W","06","48927","In Person","Writing Workshop: Writing for Influence","WID",3.0,"SEM","MW","01:30PM-02:45PM","Leigh Via","BBC123","08/19/26-12/07/26",24,""
"COMM 100W","07","48930","In Person","Writing Workshop: Writing for Influence","WID",3.0,"SEM","MW","03:00PM-04:15PM","Staff","HGH231","08/19/26-12/07/26",25,""
"COMM 100W","80","48931","Fully Online","Writing Workshop: Writing for Influence","WID",3.0,"SEM","TBA","TBA","Jean-Pierre Lacrampe","ONLINE","08/19/26-12/07/26",20,"FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti"
"COMM 100W","81","48933","Fully Online","Writing Workshop: Writing for Influence","WID",3.0,"SEM","TBA","TBA","Jean-Pierre Lacrampe","ONLINE","08/19/26-12/07/26",23,"FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti"
"COMM 100W","82","48934","Fully Online","Writing Workshop: Writing for Influence","WID",3.0,"SEM","TBA","TBA","Jean-Pierre Lacrampe","ONLINE","08/19/26-12/07/26",24,"FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti"
"COMM 100W","83","48969","Fully Online","Writing Workshop: Writing for Influence","WID",3.0,"SEM","TBA","TBA","Jody Ulate","ONLINE","08/19/26-12/07/26",25,"FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti"
"COMM 100W","84","48970","Fully Online","Writing Workshop: Writing for Influence","WID",3.0,"SEM","TBA","TBA","Jody Ulate","ONLINE","08/19/26-12/07/26",25,"FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti"
"COMM 100W","85","48971","Fully Online","Writing Workshop: Writing for Influence","WID",3.0,"SEM","TBA","TBA","Dana Morella-Pozzi","ONLINE","08/19/26-12/07/26",20,"FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti"
"COMM 100W","86","48972","Fully Online","Writing Workshop: Writing for Influence","WID",3.0,"SEM","TBA","TBA","Ching Ching Tan","ONLINE","08/19/26-12/07/26",22,"FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti"
"COMM 100W","87","48973","Fully Online","Writing Workshop: Writing for Influence","WID",3.0,"SEM","TBA","TBA","Kaitlin Cannava","ONLINE","08/19/26-12/07/26",25,"FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti"
"COMM 100W","88","49026","Fully Online","Writing Workshop: Writing for Influence","WID",3.0,"SEM","TBA","TBA","Patricia Daley- Harms","ONLINE","08/19/26-12/07/26",24,"FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti"
"COMM 100W","89","48922","Fully Online","Writing Workshop: Writing for Influence","WID",3.0,"SEM","MW","10:30AM-11:45AM","Zainab Nisa","ONLINE","08/19/26-12/07/26",25,"FULLY ONLINE - Designated day/time online meetings. May utilize Canvas. More info at sjsu.edu/cfeti"
"COMM 101C","01","45733","Fully Online","Junior Seminar: Theorizing Communication","",4.0,"LEC","TBA","TBA","Felipe Gómez","ONLINE","08/19/26-12/07/26",116,"Students must register in all components. | FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti"
"COMM 101C","02","45736","Hybrid","Junior Seminar: Theorizing Communication","",0.0,"ACT","W | TBA","W | 10:30AM-11:45AM | TBA | TBA","Staff","HGH229","08/19/26-12/07/26",29,"Students must register in all components. | HYBRID - 2 Meeting Patterns: (1) designated In Person with day/time meetings; and (2) NO designated online day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti"
"COMM 101C","03","45735","Hybrid","Junior Seminar: Theorizing Communication","",0.0,"ACT","T | TBA","T | 12:00PM-01:15PM | TBA | TBA","Kristen Cole","HGH229","08/19/26-12/07/26",28,"Students must register in all components. | HYBRID - 2 Meeting Patterns: (1) designated In Person with day/time meetings; and (2) NO designated online day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti"
"COMM 101C","04","45734","Hybrid","Junior Seminar: Theorizing Communication","",0.0,"ACT","T | TBA","T | 10:30AM-11:45AM | TBA | TBA","Oona Hatton","HGH229","08/19/26-12/07/26",29,"Students must register in all components. | HYBRID - 2 Meeting Patterns: (1) designated In Person with day/time meetings; and (2) NO designated online day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti"
"COMM 101C","05","45737","Hybrid","Junior Seminar: Theorizing Communication","",0.0,"ACT","R | TBA","R | 10:30AM-11:45AM | TBA | TBA","Oona Hatton","HGH229","08/19/26-12/07/26",30,"Students must register in all components. | HYBRID - 2 Meeting Patterns: (1) designated In Person with day/time meetings; and (2) NO designated online day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti"
"COMM 111P","80","45738","Fully Online","Interviewing","",4.0,"LEC","TBA","TBA","Gina Firenzi","ONLINE","08/19/26-12/07/26",22,"FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti"
"COMM 113P","80","48916","Fully Online","Games in Everyday Life","",4.0,"LEC","TBA","TBA","Stephanie Coopman","ONLINE","08/19/26-12/07/26",28,"FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti"
"COMM 114P","01","45740","Hybrid","Business and Professional Speaking","",4.0,"LEC","M | TBA","M | 01:30PM-02:45PM | TBA | TBA","Ren (Karen) Williams","HGH229","08/19/26-12/07/26",30,"HYBRID - 2 Meeting Patterns: (1) designated In Person with day/time meetings; and (2) NO designated online day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti"
"COMM 115P","80","45741","Fully Online","Communication and Conflict","",4.0,"LEC","TBA","TBA","Carol-Lynn Perez","ONLINE","08/19/26-12/07/26",28,"FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti"
"COMM 120P","01","48910","Hybrid","Persuasive a Presentation Skills","",4.0,"LEC","M | TBA","M | 09:00AM-10:15AM | TBA | TBA","Ren (Karen) Williams /","HGH219 | HYBRID","08/19/26-12/07/26",29,"HYBRID - 2 Meeting Patterns: (1) designated In Person with day/time meetings; and (2) NO designated online day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti"
"COMM 124P","01","48909","Hybrid","Communication Training and Development","",4.0,"LEC","W | TBA","W | 12:00PM-01:15PM | TBA | TBA","Felipe Gómez /","HGH229 | HYBRID","08/19/26-12/07/26",29,"HYBRID - 2 Meeting Patterns: (1) designated In Person with day/time meetings; and (2) NO designated online day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti"
"COMM 130F","01","48897","Hybrid","Activism, Action, and Resistance","",4.0,"LEC","W | TBA","W | 09:00AM-10:15AM | TBA | TBA","Staff","HGH229 | HYBRID","08/19/26-12/07/26",30,"HYBRID - 2 Meeting Patterns: (1) designated In Person with day/time meetings; and (2) NO designated online day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti"
"COMM 144F","80","48885","Fully Online","Organizational Communication","",4.0,"LEC","TBA","TBA","Stephanie Coopman","ONLINE","08/19/26-12/07/26",29,"FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti"
"COMM 145I","01","48884","Hybrid","Rhetorical and Cultural Criticism","",4.0,"LEC","T | TBA","T | 10:30AM-11:45AM | TBA | TBA","Andrew Wood /","DMH167 | HYBRID","08/19/26-12/07/26",29,"HYBRID - 2 Meeting Patterns: (1) designated In Person with day/time meetings; and (2) NO designated online day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti"
"COMM 145I","80","45744","Fully Online","Rhetorical and Cultural Criticism","",4.0,"LEC","TBA","TBA","Gina Firenzi","ONLINE","08/19/26-12/07/26",26,"FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti"
"COMM 147P","80","45745","Fully Online","Argumentation and Persuasion in Courts of Law","",4.0,"LEC","TBA","TBA","Gina Firenzi","ONLINE","08/19/26-12/07/26",28,"FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti"
"COMM 149F","01","48882","Hybrid","Rhetoric and Public Life","",4.0,"LEC","T | TBA","T | 12:00PM-01:15PM | TBA | TBA","Andrew Wood /","DMH167 | HYBRID","08/19/26-12/07/26",26,"HYBRID - 2 Meeting Patterns: (1) designated In Person with day/time meetings; and (2) NO designated online day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti"
"COMM 151I","80","48828","Fully Online","New Media/New Methods","",4.0,"LEC","TBA","TBA","Staff","ONLINE","08/19/26-12/07/26",24,"FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti"
"COMM 154I","01","48831","In Person","Ethnography for Communication Studies","",4.0,"LEC","TR | TBA","TR | 01:30PM-02:45PM | TBA | TBA","Oona Hatton /","HGH229","08/19/26-12/07/26",30,""
"COMM 157SL","01","48818","Hybrid","Community Action/Community Service","GE: UD 4",3.0,"LEC","M | TBA","M | 03:00PM-05:45PM | TBA | TBA","David Ramos /","HGH229 | HYBRID","08/19/26-12/07/26",29,"HYBRID - 2 Meeting Patterns: (1) designated In Person with day/time meetings; and (2) NO designated online day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti"
"COMM 157SL","02","48820","Hybrid","Community Action/Community Service","GE: UD 4",3.0,"LEC","W | TBA","W | 03:00PM-05:45PM | TBA | TBA","David Ramos /","HGH229 | HYBRID","08/19/26-12/07/26",27,"HYBRID - 2 Meeting Patterns: (1) designated In Person with day/time meetings; and (2) NO designated online day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti"
"COMM 164F","01","45749","Hybrid","Communication and Global Organizations","",4.0,"LEC","M | TBA","M | 10:30AM-11:45AM | TBA | TBA","Ren (Karen) Williams","HGH229 | HYBRID","08/19/26-12/07/26",30,"HYBRID - 2 Meeting Patterns: (1) designated In Person with day/time meetings; and (2) NO designated online day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti"
"COMM 169I","80","45750","Fully Online","The Media: Response and Criticism","",4.0,"LEC","TBA","TBA","Jennifer Morrison","ONLINE","08/19/26-12/07/26",21,"FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti"
"COMM 170F","80","48812","Fully Online","Persuasion","",4.0,"LEC","TBA","TBA","Stephanie Coopman","ONLINE","08/19/26-12/07/26",29,"FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti"
"COMM 172F","80","44353","Fully Online","Multicultural Communication in the United States","",4.0,"LEC","TBA","TBA","Jennifer Morrison","ONLINE","08/19/26-12/07/26",27,"FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti"
"COMM 174","80","45704","Fully Online","Intercultural Comm and Structural Inequalities","GE: UD 4",3.0,"LEC","TBA","TBA","David Ramos","ONLINE","08/19/26-12/07/26",37,"FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti"
"COMM 176P","80","48811","Fully Online","Communication and Gender","",4.0,"LEC","TBA","TBA","Jennifer Morrison","ONLINE","08/19/26-12/07/26",23,"FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti"
"COMM 179","80","45705","Fully Online","Global Media and Resistance","GE: UD 3",3.0,"LEC","TBA","TBA","Ash Rahmani","ONLINE","08/19/26-12/07/26",29,"FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti"
"COMM 181F","80","45753","Fully Online","New Media/New World","",4.0,"LEC","TBA","TBA","Carol-Lynn Perez","ONLINE","08/19/26-12/07/26",28,"FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti"
"COMM 182P","01","49134","In Person","Communication in the Classroom","",4.0,"LEC","TR","12:00PM-01:15PM","Nancy Park","DMH227","08/19/26-12/07/26",29,""
"COMM 190","80","45706","Fully Online","Activity Projects in Speech","",1.0,"SUP","TBA","TBA","Carol-Lynn Perez","ONLINE","08/19/26-12/07/26",5,"FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti | Requires consent of instructor. | Not available to Open University students."
"COMM 190","81","49017","Fully Online","Activity Projects in Speech","",2.0,"SUP","TBA","TBA","Carol-Lynn Perez","ONLINE","08/19/26-12/07/26",5,"FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti | Not available to Open University students."
"COMM 190","82","49018","Fully Online","Activity Projects in Speech","",3.0,"SUP","TBA","TBA","Carol-Lynn Perez","ONLINE","08/19/26-12/07/26",5,"FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti | Not available to Open University students."
"COMM 190","83","49021","Fully Online","Activity Projects in Speech","",4.0,"SUP","TBA","TBA","Carol-Lynn Perez","ONLINE","08/19/26-12/07/26",5,"FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti | Not available to Open University students."
"COMM 190","84","49022","Fully Online","Activity Projects in Speech","",5.0,"SUP","TBA","TBA","Carol-Lynn Perez","ONLINE","08/19/26-12/07/26",5,"FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti | Not available to Open University students."
"COMM 190","85","49024","Fully Online","Activity Projects in Speech","",6.0,"SUP","TBA","TBA","Carol-Lynn Perez","ONLINE","08/19/26-12/07/26",5,"FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti | Not available to Open University students."
"COMM 191A","80","45755","Fully Online","Activity Projects in Forensics","",1.0,"SUP","TBA","TBA","Kim Yee","ONLINE","08/19/26-12/07/26",10,"FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti | Not available to Open University students."
"COMM 191A","81","48798","Fully Online","Activity Projects in Forensics","",1.0,"SUP","TBA","TBA","Lindsay Walsh","ONLINE","08/19/26-12/07/26",10,"FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti | Not available to Open University students."
"COMM 191A","82","48801","Fully Online","Activity Projects in Forensics","",1.0,"SUP","TBA","TBA","Tina Lim","ONLINE","08/19/26-12/07/26",10,"FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti | Not available to Open University students."
"COMM 191B","80","45758","Fully Online","Activity Projects in Forensics","",1.0,"SUP","TBA","TBA","Kim Yee","ONLINE","08/19/26-12/07/26",10,"FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti | Not available to Open University students."
"COMM 191B","81","48791","Fully Online","Activity Projects in Forensics","",1.0,"SUP","TBA","TBA","Lindsay Walsh","ONLINE","08/19/26-12/07/26",10,"FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti | Not available to Open University students."
"COMM 191B","82","48794","Fully Online","Activity Projects in Forensics","",1.0,"SUP","TBA","TBA","Tina Lim","ONLINE","08/19/26-12/07/26",10,"FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti | Not available to Open University students."
"COMM 191C","01","48785","In Person","Activity Projects in Forensics","",1.0,"SUP","TR","03:00PM-05:45PM","Kim Yee","HGH219","08/19/26-12/07/26",10,"Not available to Open University students."
"COMM 191C","80","48786","Fully Online","Activity Projects in Forensics","",1.0,"SUP","TBA","TBA","Lindsay Walsh","ONLINE","08/19/26-12/07/26",10,"FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti | Not available to Open University students."
"COMM 191J","80","45760","Fully Online","Activity Projects in Forensics","",1.0,"SUP","TBA","TBA","Kim Yee","ONLINE","08/19/26-12/07/26",10,"FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti | Not available to Open University students."
"COMM 191J","81","46850","Fully Online","Activity Projects in Forensics","",1.0,"SUP","TBA","TBA","Lindsay Walsh","ONLINE","08/19/26-12/07/26",10,"FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti | Not available to Open University students."
"COMM 198","80","47297","Fully Online","Applied Activity in Communication","",1.0,"SUP","TBA","TBA","Roxanne Cnudde","ONLINE","08/19/26-12/07/26",10,"FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti | Not available to Open University students."
"COMM 198","81","48974","Fully Online","Applied Activity in Communication","",1.0,"SUP","TBA","TBA","Roxanne Cnudde","ONLINE","08/19/26-12/07/26",10,"FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti | Not available to Open University students."
"COMM 198","82","48975","Fully Online","Applied Activity in Communication","",1.0,"SUP","TBA","TBA","Carol-Lynn Perez","ONLINE","08/19/26-12/07/26",10,"FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti | Not available to Open University students."
"COMM 198","83","48976","Fully Online","Applied Activity in Communication","",1.0,"SUP","TBA","TBA","Carol-Lynn Perez","ONLINE","08/19/26-12/07/26",10,"FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti | Not available to Open University students."
"COMM 198","84","48977","Fully Online","Applied Activity in Communication","",1.0,"SUP","TBA","TBA","Leigh Via","ONLINE","08/19/26-12/07/26",10,"FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti | Not available to Open University students."
"COMM 198","85","48978","Fully Online","Applied Activity in Communication","",1.0,"SUP","TBA","TBA","Leigh Via","ONLINE","08/19/26-12/07/26",10,"FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti | Not available to Open University students."
"COMM 198","86","48981","Fully Online","Applied Activity in Communication","",1.0,"SUP","TBA","TBA","Kim Yee","ONLINE","08/19/26-12/07/26",10,"FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti | Not available to Open University students."
"COMM 199C","80","45761","Fully Online","Senior Seminar: Synthesis a Application","",4.0,"LEC","TBA","TBA","Rona Halualani","ONLINE","08/19/26-12/07/26",85,"FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti"
"COMM 200C","01","45872","Hybrid","Graduate Study in Communication","GWAR",4.0,"SEM","W | W","W | 06:00PM-08:45PM | W | 06:00PM-08:45PM","Alejandro Artiga-Purcell","HGH219 | HYBRID","08/19/26-12/07/26",15,"HYBRID - 2 meetings patterns: (1) designated In Person with day/time meetings; and (2) designated online with day/time meetings. May utilize Canvas. More info at sjsu.edu/cfeti"
"COMM 201C","01","45797","Hybrid","Methods and Methodologies of Communication Studies","",4.0,"SEM","T | T","T | 06:00PM-08:45PM | T | 06:00PM-08:45PM","Marie Haverfield / Marie Haverfield","HGH229 | HYBRID","08/19/26-12/07/26",15,"HYBRID - 2 meetings patterns: (1) designated In Person with day/time meetings; and (2) designated online with day/time meetings. May utilize Canvas. More info at sjsu.edu/cfeti"
"COMM 291","80","45712","Fully Online","Communication Studies Graduate Internship Program","",1.0,"SUP","TBA","TBA","Carol-Lynn Perez","ONLINE","08/19/26-12/07/26",5,"FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti | Requires consent of instructor. | Not available to Open University students."
"COMM 291","81","48990","Fully Online","Communication Studies Graduate Internship Program","",2.0,"SUP","TBA","TBA","Carol-Lynn Perez","ONLINE","08/19/26-12/07/26",5,"FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti | Not available to Open University students."
"COMM 291","82","48991","Fully Online","Communication Studies Graduate Internship Program","",3.0,"SUP","TBA","TBA","Carol-Lynn Perez","ONLINE","08/19/26-12/07/26",5,"FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti | Not available to Open University students."
"COMM 291","83","48994","Fully Online","Communication Studies Graduate Internship Program","",4.0,"SUP","TBA","TBA","Carol-Lynn Perez","ONLINE","08/19/26-12/07/26",5,"FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti | Not available to Open University students."
"COMM 295I","01","48656","Hybrid","Special Topics in Communication Inquiry","",4.0,"LEC","M | M","M | 06:00PM-08:45PM | M | 06:00PM-08:45PM","Rona Halualani / Rona Halualani","HGH229 | HYBRID","08/19/26-12/07/26",14,"HYBRID - 2 meetings patterns: (1) designated In Person with day/time meetings; and (2) designated online with day/time meetings. May utilize Canvas. More info at sjsu.edu/cfeti"
"CS 22A","01","43949","In Person","Python for Everyone","GE: 2",3.0,"LEC","TR","12:00PM-01:15PM","Staff","DH450","08/19/26-12/07/26",34,""
"CS 22A","02","46175","In Person","Python for Everyone","GE: 2",3.0,"LEC","MW","09:00AM-10:15AM","Wendy Lee","MH422","08/19/26-12/07/26",33,""
"CS 22A","03","46696","In Person","Python for Everyone","GE: 2",3.0,"LEC","MW","12:00PM-01:15PM","Wendy Lee","MH422","08/19/26-12/07/26",35,""
"CS 22A","04","49111","In Person","Python for Everyone","GE: 2",3.0,"LEC","TR","03:00PM-04:15PM","Tahereh Arabghalizi","MH224","08/19/26-12/07/26",35,""
"CS 22A","05","49112","In Person","Python for Everyone","GE: 2",3.0,"LEC","TR","04:30PM-05:45PM","Tahereh Arabghalizi","MH224","08/19/26-12/07/26",35,""
"CS 22A","06","49113","In Person","Python for Everyone","GE: 2",3.0,"LEC","TR","07:30AM-08:45AM","Jelena Segan","MH225","08/19/26-12/07/26",35,""
"CS 22B","02","47217","In Person","Python Programming for Data Analysis","",3.0,"LEC","TR","09:00AM-10:15AM","Jelena Segan","SH241","08/19/26-12/07/26",32,""
"CS 25","01","49832","Hybrid","The Digital World and Society","GE: 4",3.0,"LEC","TR","06:00PM-07:15PM","Farshid Marbouti","HYBRID","08/19/26-12/07/26",30,"HYBRID - Designated day/time online meetings, with occasional In Person meetings. May utilize Canvas. More info at sjsu.edu/cfeti"
"CS 42","01","49709","In Person","Discrete Mathematics","",3.0,"SEM","MW","09:00AM-10:15AM","Wasin So","DH515","08/19/26-12/07/26",40,""
"CS 42","02","49710","In Person","Discrete Mathematics","",3.0,"SEM","MW","10:30AM-11:45AM","Wasin So","DH515","08/19/26-12/07/26",40,""
"CS 42","03","49711","In Person","Discrete Mathematics","",3.0,"SEM","TR","09:00AM-10:15AM","Wasin So","CL111","08/19/26-12/07/26",40,""
"CS 42","04","49712","In Person","Discrete Mathematics","",3.0,"SEM","TR","10:30AM-11:45AM","Richard Low","MH323","08/19/26-12/07/26",39,""
